"","system.index","index","latitude","longitude","ratio",".geo"
"1287","00000000000000000314",44,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1288","00000000000000000315",45,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1289","00000000000000000316",46,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1290","00000000000000000317",47,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1291","00000000000000000318",48,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1292","00000000000000000319",49,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1293","0000000000000000031a",50,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1294","0000000000000000031b",51,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1295","0000000000000000031c",52,77.75,-101.166667,0.3,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1296","000000000000000002f6",14,77.75,-101.166667,0.1,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1297","00000000000000000329",65,77.75,-101.166667,0.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1298","0000000000000000032a",66,77.75,-101.166667,0.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1299","0000000000000000032b",67,77.75,-101.166667,0.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1300","0000000000000000032c",68,77.75,-101.166667,0.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1301","0000000000000000032d",69,77.75,-101.166667,0.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1302","0000000000000000035f",119,68.63333333,-149.5666667,0.7,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1303","00000000000000000375",141,68.63333333,-149.5666667,1.1,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1304","0000000000000000037d",149,68.63333333,-149.5666667,1.2,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1305","0000000000000000037e",150,68.63333333,-149.5666667,1.2,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1306","000000000000000003aa",194,68.63333333,-149.5666667,3,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1307","000000000000000003c0",216,68.63333333,-149.5666667,4.6,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1308","000000000000000003cc",228,68.63333333,-149.5666667,7.4,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1309","000000000000000003d6",238,68.63333333,-149.5666667,23.1,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1310","0000000000000000039b",179,68.63333333,-149.5666667,2,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1311","000000000000000003b5",205,68.63333333,-149.5666667,3.5,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
"1312","00000000000000000346",94,68.63333333,-149.5666667,0.5,"{""type"":""Point"",""coordinates"":[-149.56666811536365,68.63333296656717]}"
