"","system.index","index","latitude","longitude","ratio",".geo"
"95","000000000000000003e2",250,42.4,128.1,1.527,"{""type"":""Point"",""coordinates"":[128.09999825644354,42.40000001814077]}"
"96","000000000000000002e9",1,40.764837,-74.531713,0.020624546,"{""type"":""Point"",""coordinates"":[-74.53171144433693,40.76483874364006]}"
"97","0000000000000000020e",2250,55.04103409,50.07257731,3.125,"{""type"":""Point"",""coordinates"":[50.07257900035875,55.041034248937635]}"
"98","00000000000000000214",2256,55.81351502,58.35016874,3.125,"{""type"":""Point"",""coordinates"":[58.350168813508255,55.813515538133444]}"
"99","00000000000000000200",2236,54.37263537,38.31081331,3.125,"{""type"":""Point"",""coordinates"":[38.31081261078561,54.37263729653137]}"
"100","00000000000000000211",2253,57.19067991,56.99137079,3.125,"{""type"":""Point"",""coordinates"":[56.99136924499696,57.190677684782834]}"
"101","00000000000000000203",2239,54.21616704,41.86464444,3.125,"{""type"":""Point"",""coordinates"":[41.86464480476512,54.216167440565954]}"
"102","00000000000000000208",2244,54.76084061,46.34327222,3.125,"{""type"":""Point"",""coordinates"":[46.34327226172404,54.76084217514332]}"
"103","00000000000000000212",2254,55.78065936,52.32729724,3.125,"{""type"":""Point"",""coordinates"":[52.32729669342733,55.780660881571656]}"
"104","00000000000000000213",2255,53.08387006,48.13490343,3.125,"{""type"":""Point"",""coordinates"":[48.13490339219017,53.08386791006444]}"
"105","00000000000000000209",2245,54.57387861,47.8215368,3.125,"{""type"":""Point"",""coordinates"":[47.8215356065582,54.57387652707338]}"
"106","00000000000000000207",2243,54.70508183,45.69840885,3.125,"{""type"":""Point"",""coordinates"":[45.69841044467786,54.705081116469984]}"
"107","00000000000000000206",2242,53.8941316,43.39431406,3.125,"{""type"":""Point"",""coordinates"":[43.39431266654341,53.8941311624861]}"
"108","0000000000000000020a",2246,54.99482612,49.2870437,3.125,"{""type"":""Point"",""coordinates"":[49.287045922379505,54.99482458472078]}"
"109","00000000000000000222",2270,56.00977657,75.31741679,3.125,"{""type"":""Point"",""coordinates"":[75.31741842725727,56.0097784118998]}"
"110","00000000000000000217",2259,56.51680991,66.61276668,3.125,"{""type"":""Point"",""coordinates"":[66.61276712891608,56.51680941538399]}"
"111","000000000000000001ff",2235,54.24644491,38.16287709,3.125,"{""type"":""Point"",""coordinates"":[38.16287747423649,54.24644473671886]}"
"112","00000000000000000201",2237,53.98077591,39.91241135,3.125,"{""type"":""Point"",""coordinates"":[39.912410231657034,53.9807759550556]}"
"113","00000000000000000219",2261,52.47047996,56.37243283,3.125,"{""type"":""Point"",""coordinates"":[56.37243264147551,52.47047842825348]}"
"114","0000000000000000021f",2267,56.27914441,72.03084927,3.125,"{""type"":""Point"",""coordinates"":[72.03085137311814,56.27914378833637]}"
"115","00000000000000000204",2240,55.36738078,45.69500962,3.125,"{""type"":""Point"",""coordinates"":[45.695008150574076,55.36738247773618]}"
"116","0000000000000000020f",2251,54.35941689,48.88978013,3.125,"{""type"":""Point"",""coordinates"":[48.88978015042695,54.35941606190791]}"
"117","0000000000000000020c",2248,51.21366382,41.77405563,3.125,"{""type"":""Point"",""coordinates"":[41.77405370776331,51.21366295993555]}"
"118","000000000000000001fe",2234,53.21931736,36.47796251,3.125,"{""type"":""Point"",""coordinates"":[36.477961550181426,53.219317563663914]}"
"119","00000000000000000210",2252,53.15510421,46.16543536,3.125,"{""type"":""Point"",""coordinates"":[46.16543439351051,53.15510204939324]}"
"120","00000000000000000202",2238,55.3817744,43.573353,3.125,"{""type"":""Point"",""coordinates"":[43.57335449204137,55.38177645593671]}"
"121","0000000000000000020d",2249,51.28079242,42.11251841,3.125,"{""type"":""Point"",""coordinates"":[42.11251731412406,51.28079026719411]}"
"122","0000000000000000020b",2247,54.40219277,52.87271966,3.125,"{""type"":""Point"",""coordinates"":[52.872720556981676,54.40219221831361]}"
"123","00000000000000000205",2241,50.2405772,36.59434705,3.125,"{""type"":""Point"",""coordinates"":[36.59434854677742,50.24057563254732]}"
"124","000000000000000001fd",2233,51.96302586,38.60488069,3.125,"{""type"":""Point"",""coordinates"":[38.604881407058265,51.963023810169226]}"
"125","0000000000000000093b",1619,56.90840436,73.15108069,4,"{""type"":""Point"",""coordinates"":[73.15108011706796,56.90840321079655]}"
"126","00000000000000000934",1612,55.87165,39.25998905,4,"{""type"":""Point"",""coordinates"":[39.25999023832526,55.87164883856722]}"
"127","00000000000000000947",1631,56.05828116,79.02123437,4,"{""type"":""Point"",""coordinates"":[79.02123248516942,56.058280054058145]}"
"128","0000000000000000093e",1622,56.88519271,74.21463271,4,"{""type"":""Point"",""coordinates"":[74.2146336866285,56.88519358981337]}"
"129","0000000000000000093c",1620,56.31250312,70.91587652,4,"{""type"":""Point"",""coordinates"":[70.91587545020926,56.3125023233172]}"
"130","00000000000000000945",1629,56.29453751,78.55106101,4,"{""type"":""Point"",""coordinates"":[78.55106041099303,56.29453660517287]}"
"131","00000000000000000948",1632,56.03368506,79.73732843,4,"{""type"":""Point"",""coordinates"":[79.7373284415444,56.03368365264733]}"
"132","00000000000000000944",1628,56.58846707,77.84481671,4,"{""type"":""Point"",""coordinates"":[77.8448146088451,56.588467169312864]}"
"133","00000000000000000935",1613,57.35629303,65.70222887,4,"{""type"":""Point"",""coordinates"":[65.70222761200453,57.356293157008864]}"
"134","00000000000000000940",1624,56.45024937,73.92839071,4,"{""type"":""Point"",""coordinates"":[73.92839061270465,56.450248413959194]}"
"135","00000000000000000937",1615,56.80960761,66.79143496,4,"{""type"":""Point"",""coordinates"":[66.79143438992554,56.8096073678564]}"
"136","0000000000000000093a",1618,56.65006168,72.19850391,4,"{""type"":""Point"",""coordinates"":[72.19850465452558,56.65006073216411]}"
"137","00000000000000000949",1633,55.94426456,81.15334804,4,"{""type"":""Point"",""coordinates"":[81.15334719477352,55.944265299222586]}"
"138","00000000000000000936",1614,57.29260603,68.26581074,4,"{""type"":""Point"",""coordinates"":[68.2658093986411,57.292603816662506]}"
"139","00000000000000000943",1627,56.34911597,76.5166264,4,"{""type"":""Point"",""coordinates"":[76.51662676906572,56.34911600206704]}"
"140","0000000000000000094a",1634,55.93320401,80.39572113,4,"{""type"":""Point"",""coordinates"":[80.39571917118673,55.93320226950899]}"
"141","0000000000000000091e",1590,58.29055459,27.60295225,4,"{""type"":""Point"",""coordinates"":[27.602950296093347,58.290555091524745]}"
"142","0000000000000000017d",2105,51.81511044,42.857975,5.038461538,"{""type"":""Point"",""coordinates"":[42.857976450935986,51.81511096912538]}"
"143","0000000000000000017c",2104,51.49573713,42.22024864,5.038461538,"{""type"":""Point"",""coordinates"":[42.22024919557531,51.49573677437443]}"
"144","000000000000000001d7",2195,55.92189573,77.46123947,2.371428571,"{""type"":""Point"",""coordinates"":[77.46123827712664,55.921893989237454]}"
"145","000000000000000001bd",2169,56.50520065,67.12256842,2.371428571,"{""type"":""Point"",""coordinates"":[67.12256723415446,56.50520237534185]}"
"146","000000000000000001cd",2185,56.04299073,71.08131484,2.371428571,"{""type"":""Point"",""coordinates"":[71.08131701749421,56.04298979654587]}"
"147","000000000000000001cf",2187,56.32412793,73.91948494,2.371428571,"{""type"":""Point"",""coordinates"":[73.91948578790092,56.324127199763524]}"
"148","000000000000000001bc",2168,55.66403814,62.71660102,2.371428571,"{""type"":""Point"",""coordinates"":[62.716600828861424,55.66403755261984]}"
"149","000000000000000001be",2170,55.89682134,64.96660675,2.371428571,"{""type"":""Point"",""coordinates"":[64.96660525211652,55.89682046401392]}"
"150","000000000000000001d4",2192,56.05549929,75.85460362,2.371428571,"{""type"":""Point"",""coordinates"":[75.85460187206483,56.0554975750008]}"
"151","000000000000000001d0",2188,56.11405761,73.1609278,2.371428571,"{""type"":""Point"",""coordinates"":[73.16092581219397,56.1140589491357]}"
"152","0000000000000000013d",2041,52.63803695,46.32704488,6.764705882,"{""type"":""Point"",""coordinates"":[46.327045592990544,52.638038068538826]}"
"153","00000000000000000082",1854,48.90955117,133.4967402,0.817073171,"{""type"":""Point"",""coordinates"":[133.49674124300378,48.90955180449794]}"
