"","system.index","index","latitude","longitude","ratio",".geo"
"69","000000000000000005ad",248,36.86,98.57,1.290854369,"{""type"":""Point"",""coordinates"":[98.56999838999194,36.85999949203645]}"
"70","00000000000000000025",558,39.495833,110.1975,0.4,"{""type"":""Point"",""coordinates"":[110.19750124684583,39.49583209304202]}"
"71","00000000000000000237",1664,33.05,96.85,0.853118251,"{""type"":""Point"",""coordinates"":[96.84999825884839,33.050000860738585]}"
"72","0000000000000000059e",233,33.05,96.85,0.853118251,"{""type"":""Point"",""coordinates"":[96.84999825884839,33.050000860738585]}"
"73","0000000000000000023d",1670,33.32,97.12,1.185370278,"{""type"":""Point"",""coordinates"":[97.12000128673559,33.31999942952474]}"
"74","000000000000000005a4",239,33.32,97.12,1.185370278,"{""type"":""Point"",""coordinates"":[97.12000128673559,33.31999942952474]}"
"75","00000000000000000256",1695,36.27,101.96,1.043263274,"{""type"":""Point"",""coordinates"":[101.95999875216683,36.26999799525082]}"
"76","000000000000000005bd",264,36.27,101.96,1.043263274,"{""type"":""Point"",""coordinates"":[101.95999875216683,36.26999799525082]}"
"77","0000000000000000023c",1669,33.33,97.12,1.174100777,"{""type"":""Point"",""coordinates"":[97.12000128673559,33.33000119318761]}"
"78","000000000000000005a3",238,33.33,97.12,1.174100777,"{""type"":""Point"",""coordinates"":[97.12000128673559,33.33000119318761]}"
"79","0000000000000000021e",1639,36.19,94.78,0.373094526,"{""type"":""Point"",""coordinates"":[94.77999882691878,36.190001722352]}"
"80","00000000000000000585",208,36.19,94.78,0.373094526,"{""type"":""Point"",""coordinates"":[94.77999882691878,36.190001722352]}"
"81","00000000000000000229",1650,33.97,99.9,0.68827786,"{""type"":""Point"",""coordinates"":[99.9000010839001,33.96999813098448]}"
"82","00000000000000000590",219,33.97,99.9,0.68827786,"{""type"":""Point"",""coordinates"":[99.9000010839001,33.96999813098448]}"
"83","00000000000000000021",554,39.18333333,111.2,1.028616852,"{""type"":""Point"",""coordinates"":[111.2000008047826,39.183333832115466]}"
"84","000000000000000001d0",1561,39.18333333,111.2,1.028616852,"{""type"":""Point"",""coordinates"":[111.2000008047826,39.183333832115466]}"
"85","00000000000000000534",127,39.18333333,111.2,1.028616852,"{""type"":""Point"",""coordinates"":[111.2000008047826,39.183333832115466]}"
"86","00000000000000000251",1690,35.88,94.55,0.376999498,"{""type"":""Point"",""coordinates"":[94.54999839458206,35.88000055801539]}"
"87","000000000000000005b8",259,35.88,94.55,0.376999498,"{""type"":""Point"",""coordinates"":[94.54999839458206,35.88000055801539]}"
"88","00000000000000000027",560,39.486944,110.1516667,1.1,"{""type"":""Point"",""coordinates"":[110.15166614711748,39.486945104642494]}"
"89","00000000000000000242",1675,37.17,99.16,0.626941329,"{""type"":""Point"",""coordinates"":[99.15999988677758,37.17000065637307]}"
"90","000000000000000005a9",244,37.17,99.16,0.626941329,"{""type"":""Point"",""coordinates"":[99.15999988677758,37.17000065637307]}"
"91","00000000000000000028",561,37.6,101.3,5.27349,"{""type"":""Point"",""coordinates"":[101.29999828704419,37.60000068915897]}"
"92","00000000000000000221",1642,37.4,101.99,0.7343524,"{""type"":""Point"",""coordinates"":[101.98999958405439,37.40000108870981]}"
"93","00000000000000000588",211,37.4,101.99,0.7343524,"{""type"":""Point"",""coordinates"":[101.98999958405439,37.40000108870981]}"
"94","0000000000000000022b",1652,34.51,100.08,1.843871558,"{""type"":""Point"",""coordinates"":[100.08000161612456,34.509999727657835]}"
"95","00000000000000000592",221,34.51,100.08,1.843871558,"{""type"":""Point"",""coordinates"":[100.08000161612456,34.509999727657835]}"
"96","00000000000000000243",1676,37.53,99.32,1.158663406,"{""type"":""Point"",""coordinates"":[99.32000135077735,37.530001720821964]}"
"97","000000000000000005aa",245,37.53,99.32,1.158663406,"{""type"":""Point"",""coordinates"":[99.32000135077735,37.530001720821964]}"
"98","0000000000000000001b",548,29.75388889,92.31472222,0.92787944,"{""type"":""Point"",""coordinates"":[92.31472238210648,29.753886871244024]}"
