"","system.index","index","latitude","longitude","ratio",".geo"
"107","00000000000000000298",612,-51.2225,-72.25944444,2.820395072,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"108","00000000000000000299",613,-51.2225,-72.25944444,2.771818934,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"109","0000000000000000029a",614,-51.2225,-72.25944444,2.820395072,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"110","0000000000000000029b",615,-51.2225,-72.25944444,2.771818933,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"111","0000000000000000029c",616,-51.2225,-72.25944444,2.767832878,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"112","0000000000000000017b",1476,58,26,0.618052014,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"113","00000000000000000180",1481,58,26,1.243243243,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"114","00000000000000000181",1482,58,26,1.976733302,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"115","00000000000000000182",1483,58,26,1.69221026,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"116","00000000000000000185",1486,58,26,1.505662006,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"117","00000000000000000187",1488,58,26,0.545171657,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"118","00000000000000000188",1489,58,26,0.74091153,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"119","0000000000000000018b",1492,58,26,0.953497576,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"120","0000000000000000018c",1493,58,26,1.040617048,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"121","0000000000000000018e",1495,58,26,1.490994788,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"122","00000000000000000190",1497,58,26,1.610095079,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"123","00000000000000000192",1499,58,26,3.067190851,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"124","00000000000000000193",1500,58,26,0.849392008,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"125","00000000000000000195",1502,58,26,0.755325809,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"126","00000000000000000196",1503,58,26,0.601532073,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"127","00000000000000000198",1505,58,26,0.562658105,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"128","0000000000000000019b",1508,58,26,0.465030769,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"129","000000000000000001a1",1514,58,26,0.606265657,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"130","000000000000000001a2",1515,58,26,0.52638833,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"131","000000000000000001a3",1516,58,26,0.242791027,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"132","000000000000000001a4",1517,58,26,1.732968127,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"133","000000000000000001a5",1518,58,26,0.51721996,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"134","000000000000000001a7",1520,58,26,0.370359012,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"135","000000000000000001a8",1521,58,26,0.579895824,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"136","000000000000000001aa",1523,58,26,1.046236123,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"137","000000000000000001ab",1524,58,26,0.629901485,"{""type"":""Point"",""coordinates"":[26.00000156760273,58.0000000668822]}"
"138","000000000000000002c1",653,-51.68305556,-72.26555556,0.949317741,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"139","000000000000000002c2",654,-51.68305556,-72.26555556,0.949317744,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"140","000000000000000002c3",655,-51.68305556,-72.26555556,0.949317746,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"141","000000000000000002c4",656,-51.68305556,-72.26555556,0.949317747,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"142","000000000000000002c5",657,-51.68305556,-72.26555556,0.949317733,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"143","000000000000000002c6",658,-51.68305556,-72.26555556,0.949317737,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"144","000000000000000002c7",659,-51.68305556,-72.26555556,0.949317762,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"145","000000000000000002c8",660,-51.68305556,-72.26555556,0.949317742,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"146","000000000000000002c9",661,-51.68305556,-72.26555556,0.93431261,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"147","000000000000000002ca",662,-51.68305556,-72.26555556,0.93431261,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"148","000000000000000002cb",663,-51.68305556,-72.26555556,0.949317733,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"149","000000000000000002cc",664,-51.68305556,-72.26555556,0.93431261,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"150","000000000000000002cd",665,-51.68305556,-72.26555556,1.617115937,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"151","000000000000000002ce",666,-51.68305556,-72.26555556,1.617115939,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"152","000000000000000002cf",667,-51.68305556,-72.26555556,1.617115939,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"153","000000000000000002d0",668,-51.68305556,-72.26555556,1.617115938,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"154","000000000000000002d1",669,-51.68305556,-72.26555556,1.617115938,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"155","000000000000000002d2",670,-51.68305556,-72.26555556,1.617115938,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"156","000000000000000002d3",671,-51.68305556,-72.26555556,1.444106852,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"157","000000000000000002d4",672,-51.68305556,-72.26555556,1.617115941,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"158","000000000000000002d5",673,-51.68305556,-72.26555556,1.444106852,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"159","000000000000000002d6",674,-51.68305556,-72.26555556,1.617115934,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"160","000000000000000002d7",675,-51.68305556,-72.26555556,1.617115937,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"161","000000000000000002d8",676,-51.68305556,-72.26555556,1.444106852,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"162","000000000000000002d9",677,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"163","000000000000000002da",678,-51.68305556,-72.26555556,1.138579984,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"164","000000000000000002db",679,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"165","000000000000000002dc",680,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"166","000000000000000002dd",681,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"167","000000000000000002de",682,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"168","000000000000000002df",683,-51.68305556,-72.26555556,1.138579982,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"169","000000000000000002e0",684,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"170","000000000000000002e1",685,-51.68305556,-72.26555556,1.138579983,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"171","000000000000000002e2",686,-51.68305556,-72.26555556,0.887644155,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"172","000000000000000002e3",687,-51.68305556,-72.26555556,0.887644155,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"173","000000000000000002e4",688,-51.68305556,-72.26555556,1.138793412,"{""type"":""Point"",""coordinates"":[-72.26555615706627,-51.683054691427586]}"
"174","0000000000000000031b",743,-40.65,-72.18333333,0.6,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"175","0000000000000000031c",744,-40.65,-72.18333333,0.333333333,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"176","0000000000000000031d",745,-40.65,-72.18333333,0.333333333,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
"177","0000000000000000031e",746,-40.65,-72.18333333,0.48,"{""type"":""Point"",""coordinates"":[-72.18333479274177,-40.64999905510962]}"
